HTS Date:,2/21/2026,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tariff Number,Description,Effective Date,Expiration Date,Census Qty 1,Census Qty 2,Census Qty 3,AD Duty,CV Duty,PGA 1,PGA 2,PGA 3,PGA 4,PGA 5,PGA 6,PGA 7,PGA 8,PGA 9,PGA 10
1209299196,"OTHER GRASS SEEDS,NOT BEAT,OTH",2/3/2007,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209300010,"SEEDS OF HERB PLANTS, PETUNIA",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209300090,"SEEDS OF HERB PLANTS, OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209911000,CAULIFLOWER SEEDS FOR SOWING,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209912000,CELERY SEEDS FOR SOWING,12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209914000,ONION SEEDS FOR SOWING,12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209915000,PARSLEY SEEDS FOR SOWING,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209916010,"PEPPER SEEDS FR SWNG, SWT PEPR",12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209916090,"PEPPER SEEDS FR SOWING, OTHER",12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918005,BROCOLLI SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918008,GR CABBAAGE SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918009,"CABBAAGE SEEDS FOR SOWING, OTH",12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918010,CARROT SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918020,RADISH SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918030,SPINACH SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918040,CUCUMBER SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918045,KALE SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918047,KOHLRABI SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918050,LETTUCE SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918054,PARSNIP SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918055,PUMPKIN SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918060,SQUASH SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918070,TOMATO SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918074,TURNIP SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209918090,OTHER VEG. SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209992000,"TREE AND SHRUB SEEDS, SOWING",12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1209994120,CANTALOUPE SEEDS FOR SOWIN,2/3/2012,12/31/2030,KG,,,N,N,,,,,,,,,,
1209994170,"SEEDS OTHER FOR SOWING,TOBACCO",12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,,,,,,,,
1209994190,OTHER SEEDS FOR SOWING,12/30/2020,12/31/2030,KG,,,N,N,AM7,AQ2,FD3,,,,,,,
1210100000,"HOP CONES, NOT GRD,POWDER,PELL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1210200020,HOP CONE PELLETS,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1210200040,"HOP CONES OTHER; GRD,POWD;LUPL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1211201020,"CULTIVD GINSNG ROOT,PLANT,F/D",1/1/2017,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD3,,,,,,
1211201090,"WILD GINSNG ROOT,FRESH O DRIED",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,AQ1,EP5,FD4,,,,,
1211201500,"OTH FRUT,GINS ROOT,CHILL/FROZN",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD4,,,,,,
1211300000,COCA LEAF,12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ1,DE1,EP5,FD4,,,,,
1211400000,POPPY STRAW,10/29/2004,12/31/2030,KG,,,N,N,AM7,AQ1,DE1,EP5,FD3,,,,,
1211500000,"PLANTS & PARTS OTHER, NSPF",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,AQ1,EP5,FD3,,,,,
1211600000,"PLANT & PART OTH,BRK AFR CHERY",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,AQ1,EP5,FD3,,,,,
1211902000,"MINT LEAVES,CRUDE OR NOT MANUF",12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD4,,,,,,
1211904020,MINT LEAVE HERBAL TEAS/INFUSN,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD4,,,,,,
1211904040,"MINT LEAVES,MANUFACTURED",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD4,,,,,,
1211906000,"TONKA BEANS, FRESH/DRIED",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1211908920,PSYLLIUM SEED HUSKS-MEDICAMENT,1/27/2022,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1211908931,OTH PLANT PARTS AS MEDICAMENTS,1/27/2022,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD3,,,,,,
1211908940,BASIL:FRESH/DRIED AS MEDICAMNT,1/27/2022,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1211908950,"SAGE: FRESH/DRIED,AS MEDICAMNT",1/27/2022,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1211908980,"HERBAL TEAS/INFUSIONS, OTHER",1/27/2022,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1211908990,"PLANTS & PARTS OTHER, NSPF",1/27/2022,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD3,,,,,,
1211909300,"OTHER FRUIT,OTHER CHILL O FRZN",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,EP5,FD4,,,,,,
1212210000,"SEAWEEDS/ALGAE,HUMAN CONSUMPT",2/3/2012,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1212290000,"SEAWEEDS AND OTHER ALGAE, NSPF",2/3/2012,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1212910000,"SUGAR BEET,FRSH/DRIED,OTH/NSPF",7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1212920000,"OTHER VEGET PRODS,LOCUST BEANS",2/3/2012,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1212930000,"SUGAR CANE, NSPF",7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1212940000,"OTH VEG PRODUCTS,CHICORY ROOTS",2/3/2012,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1212992000,NECTARINE STONES AND KERNELS,2/3/2007,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1212993000,OTHER FRUIT STONES & KERNELS,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1212999200,"OTHER VEGETABLE PRODUCTS, NSPF",2/3/2012,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1213000000,"CEREAL STRAW AND HUSKS, UNPREP",12/12/2003,12/31/2030,T,,,N,N,AM7,AQ1,FD3,,,,,,,
1214100010,"ALFALFA (LUCERNE), DEHYD.CUBES",7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1214100015,"ALFALFA (LUCERNE), OTHER DEHYD",7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1214100030,"ALFALFA (LUCERNE),SUN-CUR.CUBE",7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1214100050,"ALFALFA (LUCERNE),SUN-CUR.,OTH",7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1214100060,"ALFALFA (LUC) MEAL/PELET,OTHER",7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1214900010,HAY: ALFALFA,4/15/2004,12/31/2030,T,,,N,N,AM7,AQ1,FD3,,,,,,,
1214900018,TIMOTHY HAY,4/15/2004,12/31/2030,T,,,N,N,AM7,AQ1,FD3,,,,,,,
1214900025,OTHER HAY,11/23/2004,12/31/2030,T,,,N,N,AM7,AQ1,FD3,,,,,,,
1214900030,"CLOVER,OTH WHETHER/NOT PELLET",12/12/2003,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1214900090,"RUTABAGAS (SWEDES),MANG, OTHER",12/12/2003,12/31/2030,T,,,N,N,AM7,AQ1,FD4,,,,,,,
1301200000,"GUM ARABIC LAC; NATURAL GUMS,",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1301904000,TURPENTINE GUM (OLEO. EXUDATE),7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1301909105,OTHER LAC; BALSAMS,2/3/2007,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1301909110,OTHER LAC; BLEACHED SHELLAC,2/3/2007,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1301909120,OTHER LAC; SEED LAC,2/3/2007,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1301909130,OTHER LAC; TRAGACANTH,2/3/2007,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1301909140,OTHER LAC; KARAYA,2/3/2007,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1301909190,"NATURAL GUMS,RESINS,OTHER NSPF",2/3/2007,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1302110000,"OPIUM,VEG. SAPS AND EXTRACTS",10/29/2004,12/31/2030,KG,,,N,N,AM7,DE1,FD3,,,,,,,
1302120000,VEG.SAPS & EXTRACT OF LICORCE,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1302130000,VEG. SAPS & EXTRACTS OF HOPS,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1302140100,"SUBST HAV ANES,PROPH,OTH,EPHED",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,FD3,,,,,,,
1302192100,POPPY STRAW EXTRACT,10/29/2004,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1302194120,GINSENG SUBST,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1302194140,"SUBST HAV ANES,PROPH,THER,OTH",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1302199120,CASHEW NUT SHELL LIQUID,2/3/2007,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1302199140,"VEG.SAPS AND EXTRACT, OTH NSPF",2/3/2007,12/31/2030,KG,,,N,N,AM7,AQX,EP5,FD3,,,,,,
1302200000,"PECTIC SUBSTANCES, PECTINATES",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1302310000,"AGAR-AGAR,MUCILAGES & THICKNER",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1302320020,"GUAR,MUCILAGES AND THICKENERS",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1302320040,"LOCUST BEAN,MUCILAGES AND THIC",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1302390010,"CARRAGEENAN,VEG SAPS,PECTIC SB",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1302390090,"VEG SAPS,PECTIC SUBSTANCES,OTH",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1401100000,"BAMBOOS, USED PLAITING",12/1/2024,12/31/2030,NO,,,N,N,AL1,AM7,AQ1,,,,,,,
1401202010,RAT.IN THE RF.4 MET.OR MORE LN,12/1/2024,12/31/2030,NO,,,N,N,AL1,AM7,AQ1,,,,,,,
1401202090,"RATTAN IN ROUGH OR CUT,OTHER",12/1/2024,12/31/2030,NO,,,N,N,AL1,AM7,AQ1,,,,,,,
1401204000,"RATTANS, OTHER NSPF",12/1/2024,12/31/2030,NO,,,N,N,AL1,AM7,AQ1,,,,,,,
1401902000,"WILLOW (OSIER), USED FOR PLAIT",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,AQ1,,,,,,,
1401904000,"VEG.MAT.KIND USED PLAIT,NSPF",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,AQ1,,,,,,,
1404200000,COTTON LINTERS,1/1/1989,12/31/2030,KG,,,N,N,AM7,AQ1,,,,,,,,
1404901000,VEGETABLE HAIR,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,,,,,,,,
1404902000,BROOMCORN (SORG. VUL. VAR.TEC),7/1/2020,12/31/2030,T,,,N,N,AM7,AQ1,,,,,,,,
1404903000,"ISTLE,USED PRIM IN BRMS/BRUSH",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,,,,,,,,
1404904000,VEG.MAT.USED BRMS/BRU OTHER,12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,,,,,,,,
1404909000,"VEG. MAT.USED STUFF/PAD,NS",2/3/2007,12/31/2030,KG,,,N,N,,,,,,,,,,
1404909020,RAW VEG MAT USED IN TAN/DYE,12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,,,,,,,,
1404909040,"VEG.PROD.NOT ELSE SPECI,OTHER",12/1/2024,12/31/2030,KG,,,N,N,AL1,AM7,AQ1,FD3,,,,,,
1404909090,"VEG. MAT.USED STUFF/PAD,NSPF",2/3/2007,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1501100000,"LARD,REND,PRES OR SOLVENT-EXT.",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD1,FS4,,,,,,
1501200040,"CHOICE WHITE GREASE,PIG/PL.FAT",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS4,,,,,,
1501200060,"YELLOW GREASE,PIG/POULT.FAT",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS4,,,,,,
1501200080,"LARD;PIG/POL.FAT,REND,OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS4,,,,,,
1501900000,"LARD;PIG/POL.FAT,REND,OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1502100020,"TALLOW, EDIBLE",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS4,,,,,,
1502100040,"TALLOW, INEDIBLE",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD1,FS3,,,,,,
1502900000,"FATS OF BOVINE ANIMALS, OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS4,,,,,,
1503000000,"LARD STEARIN,NOT EMUL/MIX PREP",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS3,,,,,,
1504102000,COD FISH-LIVER OILS & THR FRAC,8/7/2004,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1504104000,FISH-LIV.OIL & THIR FRAC;OTHER,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1504202000,"COD,FATS/OILS,OTHER THAN LIVER",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1504204000,"HERRING,FATS AND OILS,NT LIVER",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1504206020,"MENHADEN,FATS & OILS NOT LIVER",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1504206040,"FATS & OILS,OF FISH, OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1504300000,"FATS AND OILS,OF MARINE MAMMAL",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,FW2,,,,,,,
1505001000,"WOOL GREASE, CRUDE",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1505009000,WOOL GREASE & FATTY SUB.:OTHER,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1506000000,"OTH.ANI.FATS/OILS,REFIN OR NOT",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS3,,,,,,
1507100000,"SOYBEAN CRUD OIL,DEGUM OR NOT",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1507902000,"FOR INTRAVENOUS FAT EMULSN,>5",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1507904020,SOYBEAN OIL ONCE REFINED,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1507904040,"SOYBEAN OIL,OTH,FULLY REFINED",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1508100000,PEANUT (GRND NUT) CRUDE OIL,1/1/2022,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1508900000,PEANUT OIL NOT CHEM MOD.;OTHER,1/1/2022,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1509202030,"OLVE OIL,WT.<18KG,ORG,XTRA VIR",1/27/2022,12/31/2030,KG,,,N,N,AM8,FD3,,,,,,,,
1509202090,"OLIVE OIL,WT<18KG,OTH,XTRA VIR",1/27/2022,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
1509209030,"XTRA VR OL,CERT ORG,WT >=18KG",1/27/2022,12/31/2030,KG,,,N,N,AM8,FD3,,,,,,,,
1509209090,"XTRA VIR OL,CONT WT>=18KG,OTHR",1/27/2022,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
1509302030,"OLV OIL,VIRGIN,ORG,CT WT <18KG",1/27/2022,12/31/2030,KG,,,N,N,AM8,FD4,,,,,,,,
1509302090,"OLIV OIL,WT<18KG,NT CERT ORGAN",1/27/2022,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
1509309030,"OLV OIL,CT WT >=18KG,NT CR ORG",1/27/2022,12/31/2030,KG,,,N,N,AM8,FD4,,,,,,,,
1509309090,"OLIVE OIL,VIR,WT>=18KG,NT ORGN",1/27/2022,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
1509402030,"OLV OIL,WT<18KG,VIRG,CERT ORG",1/27/2022,12/31/2030,KG,,,N,N,AM8,FD4,,,,,,,,
1509402090,"OLIV OL,WT<18KG,OT VIR,N/CR OR",1/27/2022,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
1509409030,"OLV OL,OT VRG,WT>=18KG,N/CROR",1/27/2022,12/31/2030,KG,,,N,N,AM8,FD4,,,,,,,,
1509409090,"OLIV OL,OT VR,WT>=18KG,N/CR OR",1/27/2022,12/31/2030,KG,,,N,N,FD4,,,,,,,,,
1509902000,"OLIVE OIL,NT VIR,WT UNDR 18KG.",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1509904000,"OLIVE OIL,NOT VIRGIN, OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1510101000,"OLIVE POMANCE OIL, WT.UN.18 KG",1/27/2022,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1510109000,"CRD OLV POMNCE OL,CON WT>=18KG",1/27/2022,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1510901000,"OILS FRM OLIVE,REN.UNFIT FOOD",1/27/2022,12/31/2030,KG,,,N,N,AM7,,,,,,,,,
1510902000,"OILS FRM OL.,OTHER,WT.UN.18 KG",1/27/2022,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1510909000,"OILS FRM OLVS,OTHER,CN.>=18KG",1/27/2022,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1511100000,CRUDE OIL PALM OIL AND ITS FRA,12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1511900000,"PALM OIL REFIN.OR NOT,OTHER",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD1,,,,,,,,
1512110025,"SFL-SEED OIL,CRUD OIL,CERT ORG",1/1/2023,12/31/2030,KG,,,N,N,AM8,FD3,,,,,,,,
1512110035,"SFL-SEED OIL,CRUD OIL,OTHER",1/1/2023,12/31/2030,KG,,,N,N,FD3,,,,,,,,,
1512110040,"SAFFLOWER OIL, CRUDE",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1512190025,"SFL-SEED OIL, OTHER. CERT ORG",1/1/2023,12/31/2030,KG,,,N,N,AM8,FD3,,,,,,,,
1512190035,"SFL-SEED OIL, OTHER, OTHER",1/1/2023,12/31/2030,KG,,,N,N,FD3,,,,,,,,,
1512190040,"SAFFLOWER OIL, OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1512210000,"COTNSEED CRD.OIL,GOSSYPOL REM.",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1512290020,"COTONSED OIL,OTHER,ONCE-REFIN.",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1512290040,"COTONSED OIL,OTHER,FULLY REFIN",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1513110000,COCONUT CRUDE OIL (COPRA) PAL,12/12/2003,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1513190030,"COCONUT(COPR) OIL, OTH CERTORG",2/1/2026,12/31/2030,KG,,,N,N,AM8,AQ1,FD3,,,,,,,
1513190090,"COCONUT(COPRA)OIL, OTHER OTHER",2/1/2026,12/31/2030,KG,,,N,N,AQ1,FD3,,,,,,,,
1513210000,"PALM KER.OR BABASSU OIL,CRUDE",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1513290000,"PALM/BABASSU OIL,NOT CRUDE",12/12/2003,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514110000,RAPE OR COLZA CRUDE OIL,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514190000,RAPE OR COLZA OTHER OIL,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514911000,"RAPESED,COLZA OIL,MFR RUB SUBS",1/1/2002,12/31/2030,KG,,,N,N,AM7,,,,,,,,,
1514919010,"OTH,RAPE/COLZA OIL & FRACTIONS",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514919020,"OTH,MUSTARD SEED OIL&FRACTIONS",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514991000,"RAPESED,COLZA OIL,MFR RUB SUBS",1/1/2002,12/31/2030,KG,,,N,N,AM7,,,,,,,,,
1514995010,DENATURED RAPE/COLZA OIL&FRACT,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514995020,DENATURE MUSTARD SEED OIL&FRAC,7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514999010,"OTH,RAPE/COLZA OIL & FRACTIONS",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1514999020,"OTH,MUSTARD SEED OIL&FRACTIONS",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1515110000,"LINSEED OIL & ITS FRAC,CRUDE",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1515190000,"LINSEED OIL, OTHER THAN CRUDE",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1515210000,"CORN (MAIZE), CRUDE OIL",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1515290020,"CORN OIL,ONCE-REF,SUB.TO ALKA.",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1515290040,"CORN OIL,OTH (REFIN,WSH,BLECH)",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1515300000,CASTOR OIL & FRACT-CRUDE OIL,5/21/2004,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1515500000,SESAME OIL AND ITS FRACTIONS,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1515600500,"FIXED VEG FAT,MICROBIAL FT/OIL",1/27/2022,12/31/2030,KG,,,N,N,AM7,EP7,FD3,,,,,,,
1515902100,NUT OILS OTHER FIXED VEGETABLE,2/3/2007,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1515906000,JOJOBA OIL AND ITS FRACTIONS,12/30/2020,12/31/2030,KG,,,N,N,AM7,FD1,,,,,,,,
1515908110,"FIXED VEG FATS/OILS,HEMP OIL",1/27/2022,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,,,,,,,
1515908190,"FIXED VEG FATS/OILS,& FRAC,OTH",1/27/2022,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1516100000,"ANIM.FATS/OILS,CHEMICAL MODIF.",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD3,FS3,,,,,,
1516201000,"RAPESEED OIL, CHEMICALLY MODIF",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1516209100,"VEG.FATS & OILS, OTH,CHEM MOD.",1/27/2022,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1516300000,"VEG FATS,HYRONGEN,MIRCOBIAL FT",1/27/2022,12/31/2030,KG,,,N,N,AM7,EP7,FD3,,,,,,,
1517100000,"MARGARINE, EXCLUDING LIQUID",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD3,,,,,,,,
1517901020,"SALAD/COOK.OILS,=>5% WT.SOY.OI",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1517901040,"BAKE/FRY FAT,VEG OIL=>5%WT SOY",7/1/2020,12/31/2030,KG,,,N,N,AM7,FD4,,,,,,,,
1517901060,"BAK/FRY FATS,OTH >=5%WT SOYBEA",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1517901080,"CONT =>5% BY WT.SOY OIL, OTHER",7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
1517902020,SALAD/COOK OILS-HDGS 1501-1515,7/1/2020,12/31/2030,KG,,,N,N,AM7,AQ1,FD4,,,,,,,
